, Open
2016-03-11,1994.71
2016-03-12,1994.71
2016-03-13,1994.71
2016-03-14,2019.27
2016-03-15,2015.27
2016-03-16,2014.24
2016-03-17,2026.9
2016-03-18,2041.16
2016-03-19,2041.16
2016-03-20,2041.16
2016-03-21,2047.88
2016-03-22,2048.64
2016-03-23,2048.55
2016-03-24,2032.48
2016-03-25,2032.48
2016-03-26,2032.48
2016-03-27,2032.48
2016-03-28,2037.89
2016-03-29,2035.75
2016-03-30,2058.27
2016-03-31,2063.77
2016-04-01,2056.62
2016-04-02,2056.62
2016-04-03,2056.62
2016-04-04,2073.19
2016-04-05,2062.5
2016-04-06,2045.56
2016-04-07,2063.01
2016-04-08,2045.54
2016-04-09,2045.54
2016-04-10,2045.54
2016-04-11,2050.23
2016-04-12,2043.72
2016-04-13,2065.92
2016-04-14,2082.89
2016-04-15,2083.1
2016-04-16,2083.1
2016-04-17,2083.1
2016-04-18,2078.83
2016-04-19,2096.05
2016-04-20,2101.52
2016-04-21,2102.09
2016-04-22,2091.49
2016-04-23,2091.49
2016-04-24,2091.49
2016-04-25,2089.37
2016-04-26,2089.84
2016-04-27,2092.33
2016-04-28,2090.93
2016-04-29,2071.82
2016-04-30,2071.82
2016-05-01,2071.82
2016-05-02,2067.17
2016-05-03,2077.18
2016-05-04,2060.3
2016-05-05,2052.95
2016-05-06,2047.77
2016-05-07,2047.77
2016-05-08,2047.77
2016-05-09,2057.55
2016-05-10,2062.63
2016-05-11,2083.29
2016-05-12,2067.17
2016-05-13,2062.5
2016-05-14,2062.5
2016-05-15,2062.5
2016-05-16,2046.53
2016-05-17,2065.04
2016-05-18,2044.38
2016-05-19,2044.21
2016-05-20,2041.88
2016-05-21,2041.88
2016-05-22,2041.88
2016-05-23,2052.23
2016-05-24,2052.65
2016-05-25,2078.93
2016-05-26,2091.44
2016-05-27,2090.06
2016-05-28,2090.06
2016-05-29,2090.06
2016-05-30,2090.06
2016-05-31,2100.13
2016-06-01,2093.94
2016-06-02,2097.71
2016-06-03,2104.07
2016-06-04,2104.07
2016-06-05,2104.07
2016-06-06,2100.83
2016-06-07,2110.18
2016-06-08,2112.71
2016-06-09,2115.65
2016-06-10,2109.57
2016-06-11,2109.57
2016-06-12,2109.57
2016-06-13,2091.75
2016-06-14,2076.65
2016-06-15,2077.6
2016-06-16,2066.36
2016-06-17,2078.2
2016-06-18,2078.2
2016-06-19,2078.2
2016-06-20,2075.58
2016-06-21,2085.19
2016-06-22,2089.75
2016-06-23,2092.8
2016-06-24,2103.81
2016-06-25,2103.81
2016-06-26,2103.81
2016-06-27,2031.45
2016-06-28,2006.67
2016-06-29,2042.69
2016-06-30,2073.17
2016-07-01,2099.34
2016-07-02,2099.34
2016-07-03,2099.34
2016-07-04,2099.34
2016-07-05,2095.05
2016-07-06,2084.43
2016-07-07,2100.42
2016-07-08,2106.97
2016-07-09,2106.97
2016-07-10,2106.97
2016-07-11,2131.72
2016-07-12,2139.5
2016-07-13,2153.81
2016-07-14,2157.88
2016-07-15,2165.13
2016-07-16,2165.13
2016-07-17,2165.13
2016-07-18,2162.04
2016-07-19,2163.79
2016-07-20,2166.1
2016-07-21,2172.91
2016-07-22,2166.47
2016-07-23,2166.47
2016-07-24,2166.47
2016-07-25,2173.71
2016-07-26,2168.97
2016-07-27,2169.81
2016-07-28,2166.05
2016-07-29,2168.83
2016-07-30,2168.83
2016-07-31,2168.83
2016-08-01,2173.15
2016-08-02,2169.94
2016-08-03,2156.81
2016-08-04,2163.51
2016-08-05,2168.79
2016-08-06,2168.79
2016-08-07,2168.79
2016-08-08,2183.76
2016-08-09,2182.24
2016-08-10,2182.81
2016-08-11,2177.97
2016-08-12,2183.74
2016-08-13,2183.74
2016-08-14,2183.74
2016-08-15,2186.08
2016-08-16,2186.24
2016-08-17,2177.84
2016-08-18,2181.9
2016-08-19,2184.24
2016-08-20,2184.24
2016-08-21,2184.24
2016-08-22,2181.58
2016-08-23,2187.81
2016-08-24,2185.09
2016-08-25,2173.29
2016-08-26,2175.1
2016-08-27,2175.1
2016-08-28,2175.1
2016-08-29,2170.19
2016-08-30,2179.45
2016-08-31,2173.56
2016-09-01,2171.33
2016-09-02,2177.49
2016-09-03,2177.49
2016-09-04,2177.49
2016-09-05,2177.49
2016-09-06,2181.61
2016-09-07,2185.17
2016-09-08,2182.76
2016-09-09,2169.08
2016-09-10,2169.08
2016-09-11,2169.08
2016-09-12,2120.86
2016-09-13,2150.47
2016-09-14,2127.86
2016-09-15,2125.36
2016-09-16,2146.48
2016-09-17,2146.48
2016-09-18,2146.48
2016-09-19,2143.99
2016-09-20,2145.94
2016-09-21,2144.58
2016-09-22,2170.94
2016-09-23,2173.29
2016-09-24,2173.29
2016-09-25,2173.29
2016-09-26,2158.54
2016-09-27,2146.04
2016-09-28,2161.85
2016-09-29,2168.9
2016-09-30,2156.51
2016-10-01,2156.51
2016-10-02,2156.51
2016-10-03,2164.33
2016-10-04,2163.37
2016-10-05,2155.15
2016-10-06,2158.22
2016-10-07,2164.19
2016-10-08,2164.19
2016-10-09,2164.19
2016-10-10,2160.39
2016-10-11,2161.35
2016-10-12,2137.67
2016-10-13,2130.26
2016-10-14,2139.68
2016-10-15,2139.68
2016-10-16,2139.68
2016-10-17,2132.95
2016-10-18,2138.31
2016-10-19,2140.81
2016-10-20,2142.51
2016-10-21,2139.43
2016-10-22,2139.43
2016-10-23,2139.43
2016-10-24,2148.5
2016-10-25,2149.72
2016-10-26,2136.97
2016-10-27,2144.06
2016-10-28,2132.23
2016-10-29,2132.23
2016-10-30,2132.23
2016-10-31,2129.78
2016-11-01,2128.68
2016-11-02,2109.43
2016-11-03,2098.8
2016-11-04,2083.79
2016-11-05,2083.79
2016-11-06,2083.79
2016-11-07,2100.59
2016-11-08,2129.92
2016-11-09,2131.56
2016-11-10,2167.49
2016-11-11,2162.71
2016-11-12,2162.71
2016-11-13,2162.71
2016-11-14,2165.64
2016-11-15,2168.29
2016-11-16,2177.53
2016-11-17,2178.61
2016-11-18,2186.85
2016-11-19,2186.85
2016-11-20,2186.85
2016-11-21,2186.43
2016-11-22,2201.56
2016-11-23,2198.55
2016-11-24,2198.55
2016-11-25,2206.27
2016-11-26,2206.27
2016-11-27,2206.27
2016-11-28,2210.21
2016-11-29,2200.76
2016-11-30,2204.97
2016-12-01,2200.17
2016-12-02,2191.12
2016-12-03,2191.12
2016-12-04,2191.12
2016-12-05,2200.65
2016-12-06,2207.26
2016-12-07,2210.72
2016-12-08,2241.13
2016-12-09,2249.73
2016-12-10,2249.73
2016-12-11,2249.73
2016-12-12,2258.83
2016-12-13,2263.32
2016-12-14,2268.35
2016-12-15,2253.77
2016-12-16,2266.81
2016-12-17,2266.81
2016-12-18,2266.81
2016-12-19,2259.24
2016-12-20,2266.5
2016-12-21,2270.54
2016-12-22,2262.93
2016-12-23,2260.25
2016-12-24,2260.25
2016-12-25,2260.25
2016-12-26,2260.25
2016-12-27,2266.23
2016-12-28,2270.23
2016-12-29,2249.5
2016-12-30,2251.61
2016-12-31,2251.61
2017-01-01,2251.61
2017-01-02,2251.61
2017-01-03,2251.57
2017-01-04,2261.6
2017-01-05,2268.18
2017-01-06,2271.14
2017-01-07,2271.14
2017-01-08,2271.14
2017-01-09,2273.59
2017-01-10,2269.72
2017-01-11,2268.6
2017-01-12,2271.14
2017-01-13,2272.74
2017-01-14,2272.74
2017-01-15,2272.74
2017-01-16,2272.74
2017-01-17,2269.14
2017-01-18,2269.14
2017-01-19,2271.9
2017-01-20,2269.96
2017-01-21,2269.96
2017-01-22,2269.96
2017-01-23,2267.78
2017-01-24,2267.88
2017-01-25,2288.88
2017-01-26,2298.63
2017-01-27,2299.02
2017-01-28,2299.02
2017-01-29,2299.02
2017-01-30,2286.01
2017-01-31,2274.02
2017-02-01,2285.59
2017-02-02,2276.69
2017-02-03,2288.54
2017-02-04,2288.54
2017-02-05,2288.54
2017-02-06,2294.28
2017-02-07,2295.87
2017-02-08,2289.55
2017-02-09,2296.7
2017-02-10,2312.27
2017-02-11,2312.27
2017-02-12,2312.27
2017-02-13,2321.72
2017-02-14,2326.12
2017-02-15,2335.58
2017-02-16,2349.64
2017-02-17,2343.01
2017-02-18,2343.01
2017-02-19,2343.01
2017-02-20,2343.01
2017-02-21,2354.91
2017-02-22,2361.11
2017-02-23,2367.5
2017-02-24,2355.73
2017-02-25,2355.73
2017-02-26,2355.73
2017-02-27,2365.23
2017-02-28,2366.08
2017-03-01,2380.13
2017-03-02,2394.75
2017-03-03,2380.92
2017-03-04,2380.92
2017-03-05,2380.92
2017-03-06,2375.23
2017-03-07,2370.74
2017-03-08,2369.81
2017-03-09,2363.49
2017-03-10,2372.52
2017-03-11,2372.52
2017-03-12,2372.52
2017-03-13,2371.56
2017-03-14,2368.55
2017-03-15,2370.34
2017-03-16,2387.71
2017-03-17,2383.71
2017-03-18,2383.71
2017-03-19,2383.71
2017-03-20,2378.24
2017-03-21,2379.32
2017-03-22,2343.0
2017-03-23,2345.97
2017-03-24,2350.42
2017-03-25,2350.42
2017-03-26,2350.42
2017-03-27,2329.11
2017-03-28,2339.79
2017-03-29,2356.54
2017-03-30,2361.31
2017-03-31,2364.82
2017-04-01,2364.82
2017-04-02,2364.82
2017-04-03,2362.34
2017-04-04,2354.76
2017-04-05,2366.59
2017-04-06,2353.79
2017-04-07,2356.59
2017-04-08,2356.59
2017-04-09,2356.59
2017-04-10,2357.16
2017-04-11,2353.92
2017-04-12,2352.15
2017-04-13,2341.98
2017-04-14,2341.98
2017-04-15,2341.98
2017-04-16,2341.98
2017-04-17,2332.62
2017-04-18,2342.53
2017-04-19,2346.79
2017-04-20,2342.69
2017-04-21,2354.74
2017-04-22,2354.74
2017-04-23,2354.74
2017-04-24,2370.33
2017-04-25,2381.51
2017-04-26,2388.98
2017-04-27,2389.7
2017-04-28,2393.68
2017-04-29,2393.68
2017-04-30,2393.68
2017-05-01,2388.5
2017-05-02,2391.05
2017-05-03,2386.5
2017-05-04,2389.79
2017-05-05,2392.37
2017-05-06,2392.37
2017-05-07,2392.37
2017-05-08,2399.94
2017-05-09,2401.58
2017-05-10,2396.79
2017-05-11,2394.84
2017-05-12,2392.44
2017-05-13,2392.44
2017-05-14,2392.44
2017-05-15,2393.98
2017-05-16,2404.55
2017-05-17,2382.95
2017-05-18,2354.69
2017-05-19,2371.37
2017-05-20,2371.37
2017-05-21,2371.37
2017-05-22,2387.21
2017-05-23,2397.04
2017-05-24,2401.41
2017-05-25,2409.54
2017-05-26,2414.5
2017-05-27,2414.5
2017-05-28,2414.5
2017-05-29,2414.5
2017-05-30,2411.67
2017-05-31,2415.63
2017-06-01,2415.65
2017-06-02,2431.28
2017-06-03,2431.28
2017-06-04,2431.28
2017-06-05,2437.83
2017-06-06,2431.92
2017-06-07,2432.03
2017-06-08,2434.27
2017-06-09,2436.39
2017-06-10,2436.39
2017-06-11,2436.39
2017-06-12,2425.88
2017-06-13,2434.15
2017-06-14,2443.75
2017-06-15,2424.14
2017-06-16,2431.24
2017-06-17,2431.24
2017-06-18,2431.24
2017-06-19,2442.55
2017-06-20,2450.66
2017-06-21,2439.31
2017-06-22,2437.4
2017-06-23,2434.65
2017-06-24,2434.65
2017-06-25,2434.65
2017-06-26,2443.32
2017-06-27,2436.34
2017-06-28,2428.7
2017-06-29,2442.38
2017-06-30,2429.2
2017-07-01,2429.2
2017-07-02,2429.2
2017-07-03,2431.39
2017-07-04,2431.39
2017-07-05,2430.78
2017-07-06,2423.44
2017-07-07,2413.52
2017-07-08,2413.52
2017-07-09,2413.52
2017-07-10,2424.51
2017-07-11,2427.35
2017-07-12,2435.75
2017-07-13,2444.99
2017-07-14,2449.16
2017-07-15,2449.16
2017-07-16,2449.16
2017-07-17,2459.5
2017-07-18,2455.88
2017-07-19,2463.85
2017-07-20,2475.56
2017-07-21,2467.4
2017-07-22,2467.4
2017-07-23,2467.4
2017-07-24,2472.04
2017-07-25,2477.88
2017-07-26,2479.97
2017-07-27,2482.76
2017-07-28,2469.12
2017-07-29,2469.12
2017-07-30,2469.12
2017-07-31,2475.94
2017-08-01,2477.1
2017-08-02,2480.38
2017-08-03,2476.03
2017-08-04,2476.88
2017-08-05,2476.88
2017-08-06,2476.88
2017-08-07,2477.14
2017-08-08,2478.35
2017-08-09,2465.35
2017-08-10,2465.38
2017-08-11,2441.04
2017-08-12,2441.04
2017-08-13,2441.04
2017-08-14,2454.96
2017-08-15,2468.66
2017-08-16,2468.63
2017-08-17,2462.95
2017-08-18,2427.64
2017-08-19,2427.64
2017-08-20,2427.64
2017-08-21,2425.5
2017-08-22,2433.75
2017-08-23,2444.88
2017-08-24,2447.91
2017-08-25,2444.72
2017-08-26,2444.72
2017-08-27,2444.72
2017-08-28,2447.35
2017-08-29,2431.94
2017-08-30,2446.06
2017-08-31,2462.65
2017-09-01,2474.42
2017-09-02,2474.42
2017-09-03,2474.42
2017-09-04,2474.42
2017-09-05,2470.35
2017-09-06,2463.83
2017-09-07,2468.06
2017-09-08,2462.25
2017-09-09,2462.25
2017-09-10,2462.25
2017-09-11,2474.52
2017-09-12,2491.94
2017-09-13,2493.89
2017-09-14,2494.56
2017-09-15,2495.67
2017-09-16,2495.67
2017-09-17,2495.67
2017-09-18,2502.51
2017-09-19,2506.29
2017-09-20,2506.84
2017-09-21,2507.16
2017-09-22,2497.26
2017-09-23,2497.26
2017-09-24,2497.26
2017-09-25,2499.39
2017-09-26,2501.04
2017-09-27,2503.3
2017-09-28,2503.41
2017-09-29,2509.96
2017-09-30,2509.96
2017-10-01,2509.96
2017-10-02,2521.2
2017-10-03,2530.34
2017-10-04,2533.48
2017-10-05,2540.86
2017-10-06,2547.44
2017-10-07,2547.44
2017-10-08,2547.44
2017-10-09,2551.39
2017-10-10,2549.99
2017-10-11,2550.62
2017-10-12,2552.88
2017-10-13,2555.66
2017-10-14,2555.66
2017-10-15,2555.66
2017-10-16,2555.57
2017-10-17,2557.17
2017-10-18,2562.87
2017-10-19,2553.39
2017-10-20,2567.56
2017-10-21,2567.56
2017-10-22,2567.56
2017-10-23,2578.08
2017-10-24,2568.66
2017-10-25,2566.52
2017-10-26,2560.08
2017-10-27,2570.26
2017-10-28,2570.26
2017-10-29,2570.26
2017-10-30,2577.75
2017-10-31,2575.99
2017-11-01,2583.21
2017-11-02,2579.46
2017-11-03,2581.93
2017-11-04,2581.93
2017-11-05,2581.93
2017-11-06,2587.47
2017-11-07,2592.11
2017-11-08,2588.71
2017-11-09,2584.0
2017-11-10,2580.18
2017-11-11,2580.18
2017-11-12,2580.18
2017-11-13,2576.53
2017-11-14,2577.75
2017-11-15,2569.45
2017-11-16,2572.95
2017-11-17,2582.94
2017-11-18,2582.94
2017-11-19,2582.94
2017-11-20,2579.49
2017-11-21,2589.17
2017-11-22,2600.31
2017-11-23,2600.31
2017-11-24,2600.42
2017-11-25,2600.42
2017-11-26,2600.42
2017-11-27,2602.66
2017-11-28,2605.94
2017-11-29,2627.82
2017-11-30,2633.93
2017-12-01,2645.1
2017-12-02,2645.1
2017-12-03,2645.1
2017-12-04,2657.19
2017-12-05,2639.78
2017-12-06,2626.24
2017-12-07,2628.38
2017-12-08,2646.21
2017-12-09,2646.21
2017-12-10,2646.21
2017-12-11,2652.19
2017-12-12,2661.73
2017-12-13,2667.59
2017-12-14,2665.87
2017-12-15,2660.63
2017-12-16,2660.63
2017-12-17,2660.63
2017-12-18,2685.92
2017-12-19,2692.71
2017-12-20,2688.18
2017-12-21,2683.02
2017-12-22,2684.22
2017-12-23,2684.22
2017-12-24,2684.22
2017-12-25,2684.22
2017-12-26,2679.09
2017-12-27,2682.1
2017-12-28,2686.1
2017-12-29,2689.15
2017-12-30,2689.15
2017-12-31,2689.15
2018-01-01,2689.15
2018-01-02,2683.73
2018-01-03,2697.85
2018-01-04,2719.31
2018-01-05,2731.33
2018-01-06,2731.33
2018-01-07,2731.33
2018-01-08,2742.67
2018-01-09,2751.15
2018-01-10,2745.55
2018-01-11,2752.97
2018-01-12,2770.18
2018-01-13,2770.18
2018-01-14,2770.18
2018-01-15,2770.18
2018-01-16,2798.96
2018-01-17,2784.99
2018-01-18,2802.4
2018-01-19,2802.6
2018-01-20,2802.6
2018-01-21,2802.6
2018-01-22,2809.16
2018-01-23,2835.05
2018-01-24,2845.42
2018-01-25,2846.24
2018-01-26,2847.48
2018-01-27,2847.48
2018-01-28,2847.48
2018-01-29,2867.23
2018-01-30,2832.74
2018-01-31,2832.41
2018-02-01,2816.45
2018-02-02,2808.92
2018-02-03,2808.92
2018-02-04,2808.92
2018-02-05,2741.06
2018-02-06,2614.78
2018-02-07,2690.95
2018-02-08,2685.01
2018-02-09,2601.78
2018-02-10,2601.78
2018-02-11,2601.78
2018-02-12,2636.75
2018-02-13,2646.27
2018-02-14,2651.21
2018-02-15,2713.46
2018-02-16,2727.14
2018-02-17,2727.14
2018-02-18,2727.14
2018-02-19,2727.14
2018-02-20,2726.01
2018-02-21,2720.53
2018-02-22,2710.42
2018-02-23,2715.8
2018-02-24,2715.8
2018-02-25,2715.8
2018-02-26,2757.37
2018-02-27,2780.45
2018-02-28,2753.78
2018-03-01,2715.22
2018-03-02,2658.89
2018-03-03,2658.89
2018-03-04,2658.89
2018-03-05,2681.06
2018-03-06,2730.18
2018-03-07,2710.18
2018-03-08,2732.75
2018-03-09,2752.91
2018-03-10,2752.91
2018-03-11,2752.91
2018-03-12,2790.54
2018-03-13,2792.31
2018-03-14,2774.06
2018-03-15,2754.27
2018-03-16,2750.57
2018-03-17,2750.57
2018-03-18,2750.57
2018-03-19,2741.38
2018-03-20,2715.05
2018-03-21,2714.99
2018-03-22,2691.36
2018-03-23,2646.71
2018-03-24,2646.71
2018-03-25,2646.71
2018-03-26,2619.35
2018-03-27,2667.57
2018-03-28,2611.3
2018-03-29,2614.41
2018-03-30,2614.41
2018-03-31,2614.41
2018-04-01,2614.41
2018-04-02,2633.45
2018-04-03,2592.17
2018-04-04,2584.04
2018-04-05,2657.36
2018-04-06,2645.82
2018-04-07,2645.82
2018-04-08,2645.82
2018-04-09,2617.18
2018-04-10,2638.41
2018-04-11,2643.89
2018-04-12,2653.83
2018-04-13,2676.9
2018-04-14,2676.9
2018-04-15,2676.9
2018-04-16,2670.1
2018-04-17,2692.74
2018-04-18,2710.11
2018-04-19,2701.16
2018-04-20,2692.56
2018-04-21,2692.56
2018-04-22,2692.56
2018-04-23,2675.4
2018-04-24,2680.8
2018-04-25,2634.92
2018-04-26,2651.65
2018-04-27,2675.47
2018-04-28,2675.47
2018-04-29,2675.47
2018-04-30,2675.05
2018-05-01,2643.64
2018-05-02,2654.24
2018-05-03,2628.08
2018-05-04,2621.45
2018-05-05,2621.45
2018-05-06,2621.45
2018-05-07,2669.36
2018-05-08,2670.26
2018-05-09,2678.12
2018-05-10,2705.02
2018-05-11,2722.7
2018-05-12,2722.7
2018-05-13,2722.7
2018-05-14,2733.37
2018-05-15,2718.59
2018-05-16,2712.62
2018-05-17,2719.71
2018-05-18,2717.35
2018-05-19,2717.35
2018-05-20,2717.35
2018-05-21,2725.95
2018-05-22,2738.34
2018-05-23,2713.98
2018-05-24,2730.94
2018-05-25,2723.6
2018-05-26,2723.6
2018-05-27,2723.6
2018-05-28,2723.6
2018-05-29,2705.11
2018-05-30,2702.43
2018-05-31,2720.98
2018-06-01,2718.7
2018-06-02,2718.7
2018-06-03,2718.7
2018-06-04,2741.67
2018-06-05,2748.46
2018-06-06,2753.25
2018-06-07,2774.84
2018-06-08,2765.84
2018-06-09,2765.84
2018-06-10,2765.84
2018-06-11,2780.18
2018-06-12,2785.6
2018-06-13,2787.94
2018-06-14,2783.21
2018-06-15,2777.78
2018-06-16,2777.78
2018-06-17,2777.78
2018-06-18,2765.79
2018-06-19,2752.01
2018-06-20,2769.73
2018-06-21,2769.28
2018-06-22,2760.79
2018-06-23,2760.79
2018-06-24,2760.79
2018-06-25,2742.94
2018-06-26,2722.12
2018-06-27,2728.45
2018-06-28,2698.69
2018-06-29,2727.13
2018-06-30,2727.13
2018-07-01,2727.13
2018-07-02,2704.95
2018-07-03,2733.27
2018-07-04,2733.27
2018-07-05,2724.19
2018-07-06,2737.68
2018-07-07,2737.68
2018-07-08,2737.68
2018-07-09,2768.51
2018-07-10,2788.56
2018-07-11,2779.82
2018-07-12,2783.14
2018-07-13,2796.93
2018-07-14,2796.93
2018-07-15,2796.93
2018-07-16,2801.43
2018-07-17,2789.34
2018-07-18,2811.35
2018-07-19,2809.37
2018-07-20,2804.55
2018-07-21,2804.55
2018-07-22,2804.55
2018-07-23,2799.17
2018-07-24,2820.68
2018-07-25,2817.73
2018-07-26,2835.49
2018-07-27,2842.35
2018-07-28,2842.35
2018-07-29,2842.35
2018-07-30,2819.0
2018-07-31,2809.73
2018-08-01,2821.17
2018-08-02,2800.48
2018-08-03,2829.62
2018-08-04,2829.62
2018-08-05,2829.62
2018-08-06,2840.29
2018-08-07,2855.92
2018-08-08,2856.79
2018-08-09,2857.19
2018-08-10,2839.64
2018-08-11,2839.64
2018-08-12,2839.64
2018-08-13,2835.46
2018-08-14,2827.88
2018-08-15,2827.95
2018-08-16,2831.44
2018-08-17,2838.32
2018-08-18,2838.32
2018-08-19,2838.32
2018-08-20,2853.93
2018-08-21,2861.51
2018-08-22,2860.99
2018-08-23,2860.29
2018-08-24,2862.35
2018-08-25,2862.35
2018-08-26,2862.35
2018-08-27,2884.69
2018-08-28,2901.45
2018-08-29,2900.62
2018-08-30,2908.94
2018-08-31,2898.37
2018-09-01,2898.37
2018-09-02,2898.37
2018-09-03,2898.37
2018-09-04,2896.96
2018-09-05,2891.59
2018-09-06,2888.64
2018-09-07,2868.26
2018-09-08,2868.26
2018-09-09,2868.26
2018-09-10,2881.39
2018-09-11,2871.57
2018-09-12,2888.29
2018-09-13,2896.85
2018-09-14,2906.38
2018-09-15,2906.38
2018-09-16,2906.38
2018-09-17,2903.83
2018-09-18,2890.74
2018-09-19,2906.6
2018-09-20,2919.73
2018-09-21,2936.76
2018-09-22,2936.76
2018-09-23,2936.76
2018-09-24,2921.83
2018-09-25,2921.75
2018-09-26,2916.98
2018-09-27,2911.65
2018-09-28,2910.03
2018-09-29,2910.03
2018-09-30,2910.03
2018-10-01,2926.29
2018-10-02,2923.8
2018-10-03,2931.69
2018-10-04,2919.35
2018-10-05,2902.54
2018-10-06,2902.54
2018-10-07,2902.54
2018-10-08,2877.53
2018-10-09,2882.51
2018-10-10,2873.9
2018-10-11,2776.87
2018-10-12,2770.54
2018-10-13,2770.54
2018-10-14,2770.54
2018-10-15,2763.83
2018-10-16,2767.05
2018-10-17,2811.67
2018-10-18,2802.0
2018-10-19,2775.66
2018-10-20,2775.66
2018-10-21,2775.66
2018-10-22,2773.94
2018-10-23,2721.03
2018-10-24,2737.87
2018-10-25,2674.88
2018-10-26,2667.86
2018-10-27,2667.86
2018-10-28,2667.86
2018-10-29,2682.65
2018-10-30,2640.68
2018-10-31,2705.6
2018-11-01,2717.58
2018-11-02,2745.45
2018-11-03,2745.45
2018-11-04,2745.45
2018-11-05,2726.37
2018-11-06,2738.4
2018-11-07,2774.13
2018-11-08,2806.38
2018-11-09,2794.1
2018-11-10,2794.1
2018-11-11,2794.1
2018-11-12,2773.93
2018-11-13,2730.05
2018-11-14,2737.9
2018-11-15,2693.52
2018-11-16,2718.54
2018-11-17,2718.54
2018-11-18,2718.54
2018-11-19,2730.74
2018-11-20,2654.6
2018-11-21,2657.74
2018-11-22,2657.74
2018-11-23,2633.36
2018-11-24,2633.36
2018-11-25,2633.36
2018-11-26,2649.97
2018-11-27,2663.75
2018-11-28,2691.45
2018-11-29,2736.97
2018-11-30,2737.76
2018-12-01,2737.76
2018-12-02,2737.76
2018-12-03,2790.5
2018-12-04,2782.43
2018-12-05,2782.43
2018-12-06,2663.51
2018-12-07,2691.26
2018-12-08,2691.26
2018-12-09,2691.26
2018-12-10,2630.86
2018-12-11,2664.44
2018-12-12,2658.23
2018-12-13,2658.7
2018-12-14,2629.68
2018-12-15,2629.68
2018-12-16,2629.68
2018-12-17,2590.75
2018-12-18,2559.9
2018-12-19,2547.05
2018-12-20,2496.77
2018-12-21,2465.38
2018-12-22,2465.38
2018-12-23,2465.38
2018-12-24,2400.56
2018-12-25,2400.56
2018-12-26,2363.12
2018-12-27,2442.5
2018-12-28,2498.77
2018-12-29,2498.77
2018-12-30,2498.77
2018-12-31,2498.94
2019-01-01,2498.94
2019-01-02,2476.96
2019-01-03,2491.92
2019-01-04,2474.33
2019-01-05,2474.33
2019-01-06,2474.33
2019-01-07,2535.61
2019-01-08,2568.11
2019-01-09,2580.0
2019-01-10,2573.51
2019-01-11,2588.11
2019-01-12,2588.11
2019-01-13,2588.11
2019-01-14,2580.31
2019-01-15,2585.1
2019-01-16,2614.75
2019-01-17,2609.28
2019-01-18,2651.27
2019-01-19,2651.27
2019-01-20,2651.27
2019-01-21,2651.27
2019-01-22,2657.88
2019-01-23,2643.48
2019-01-24,2638.84
2019-01-25,2657.44
2019-01-26,2657.44
2019-01-27,2657.44
2019-01-28,2644.97
2019-01-29,2644.89
2019-01-30,2653.62
2019-01-31,2685.49
2019-02-01,2702.32
2019-02-02,2702.32
2019-02-03,2702.32
2019-02-04,2706.49
2019-02-05,2728.34
2019-02-06,2735.05
2019-02-07,2717.53
2019-02-08,2692.36
2019-02-09,2692.36
2019-02-10,2692.36
2019-02-11,2712.4
2019-02-12,2722.61
2019-02-13,2750.3
2019-02-14,2743.5
2019-02-15,2760.24
2019-02-16,2760.24
2019-02-17,2760.24
2019-02-18,2760.24
2019-02-19,2769.28
2019-02-20,2779.05
2019-02-21,2780.24
2019-02-22,2780.67
2019-02-23,2780.67
2019-02-24,2780.67
2019-02-25,2804.35
2019-02-26,2792.36
2019-02-27,2787.5
2019-02-28,2788.11
2019-03-01,2798.22
2019-03-02,2798.22
2019-03-03,2798.22
2019-03-04,2814.37
2019-03-05,2794.41
2019-03-06,2790.27
2019-03-07,2766.53
2019-03-08,2730.79
2019-03-09,2730.79
2019-03-10,2730.79
2019-03-11,2747.61
2019-03-12,2787.34
2019-03-13,2799.78
2019-03-14,2810.38
2019-03-15,2810.79
2019-03-16,2810.79
2019-03-17,2810.79
2019-03-18,2822.61
2019-03-19,2840.76
2019-03-20,2831.34
2019-03-21,2819.72
2019-03-22,2844.52
2019-03-23,2844.52
2019-03-24,2844.52
2019-03-25,2796.01
2019-03-26,2812.66
2019-03-27,2819.72
2019-03-28,2809.4
2019-03-29,2828.27
2019-03-30,2828.27
2019-03-31,2828.27
2019-04-01,2848.63
2019-04-02,2868.24
2019-04-03,2876.09
2019-04-04,2873.99
2019-04-05,2884.16
2019-04-06,2884.16
2019-04-07,2884.16
2019-04-08,2888.46
2019-04-09,2886.58
2019-04-10,2881.37
2019-04-11,2891.92
2019-04-12,2900.86
2019-04-13,2900.86
2019-04-14,2900.86
2019-04-15,2908.32
2019-04-16,2912.26
2019-04-17,2916.04
2019-04-18,2904.81
2019-04-19,2904.81
2019-04-20,2904.81
2019-04-21,2904.81
2019-04-22,2898.78
2019-04-23,2909.99
2019-04-24,2934.0
2019-04-25,2928.99
2019-04-26,2925.81
2019-04-27,2925.81
2019-04-28,2925.81
2019-04-29,2940.58
2019-04-30,2937.14
2019-05-01,2952.33
2019-05-02,2922.16
2019-05-03,2929.21
2019-05-04,2929.21
2019-05-05,2929.21
2019-05-06,2908.89
2019-05-07,2913.03
2019-05-08,2879.61
2019-05-09,2859.84
2019-05-10,2863.1
2019-05-11,2863.1
2019-05-12,2863.1
2019-05-13,2840.19
2019-05-14,2820.12
2019-05-15,2820.38
2019-05-16,2855.8
2019-05-17,2858.6
2019-05-18,2858.6
2019-05-19,2858.6
2019-05-20,2841.94
