Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norsborg 2;97160;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-01-01 00:00:00;1974-12-31 23:59:59;15.0;59.2524;17.7989
1975-01-01 00:00:00;2022-02-28 23:59:59;8.671;59.2518;17.7960

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbörd;Kvalitet;;Tidsutsnitt:
1975-11-24 06:00:01;1975-11-25 06:00:00;1975-11-24;regnskurar;Y
1975-11-25 06:00:01;1975-11-26 06:00:00;1975-11-25;regnskurar;Y
1975-11-26 06:00:01;1975-11-27 06:00:00;1975-11-26;regnskurar;Y
1975-11-27 06:00:01;1975-11-28 06:00:00;1975-11-27;duggregn;Y
1975-11-27 06:00:01;1975-11-28 06:00:00;1975-11-27;regn;Y
1975-11-28 06:00:01;1975-11-29 06:00:00;1975-11-28;regnskurar;Y
1975-12-01 06:00:01;1975-12-02 06:00:00;1975-12-01;regnskurar;Y
1975-12-02 06:00:01;1975-12-03 06:00:00;1975-12-02;regnskurar;Y
1975-12-03 06:00:01;1975-12-04 06:00:00;1975-12-03;snöblandat regn;Y
1975-12-04 06:00:01;1975-12-05 06:00:00;1975-12-04;snöbyar;Y
1975-12-08 06:00:01;1975-12-09 06:00:00;1975-12-08;snöblandat regn;Y
1975-12-11 06:00:01;1975-12-12 06:00:00;1975-12-11;snöblandat regn;Y
1975-12-16 06:00:01;1975-12-17 06:00:00;1975-12-16;regnskurar;Y
1975-12-22 06:00:01;1975-12-23 06:00:00;1975-12-22;snöblandat regn;Y
1976-01-07 06:00:01;1976-01-08 06:00:00;1976-01-07;snowfall;Y
1976-01-13 06:00:01;1976-01-14 06:00:00;1976-01-13;snöbyar;Y
1976-01-15 06:00:01;1976-01-16 06:00:00;1976-01-15;snowfall;Y
1976-01-19 06:00:01;1976-01-20 06:00:00;1976-01-19;regnskurar;Y
1976-01-27 06:00:01;1976-01-28 06:00:00;1976-01-27;snowfall;Y
1976-02-01 06:00:01;1976-02-02 06:00:00;1976-02-01;snowfall;Y
1976-02-04 06:00:01;1976-02-05 06:00:00;1976-02-04;snöbyar;Y
1976-02-08 06:00:01;1976-02-09 06:00:00;1976-02-08;kornsnö;Y
1976-02-09 06:00:01;1976-02-10 06:00:00;1976-02-09;snowfall;Y
1976-02-09 06:00:01;1976-02-10 06:00:00;1976-02-09;snöblandat regn;Y
1976-02-10 06:00:01;1976-02-11 06:00:00;1976-02-10;snöblandat regn;Y
1976-02-11 06:00:01;1976-02-12 06:00:00;1976-02-11;snowfall;Y
1976-02-12 06:00:01;1976-02-13 06:00:00;1976-02-12;snowfall;Y
1976-02-13 06:00:01;1976-02-14 06:00:00;1976-02-13;snowfall;Y
1976-02-15 06:00:01;1976-02-16 06:00:00;1976-02-15;snowfall;Y
1976-02-22 06:00:01;1976-02-23 06:00:00;1976-02-22;kornsnö;Y
1976-02-24 06:00:01;1976-02-25 06:00:00;1976-02-24;snöblandat regn;Y
1976-03-08 06:00:01;1976-03-09 06:00:00;1976-03-08;snöbyar;Y
1976-03-09 06:00:01;1976-03-10 06:00:00;1976-03-09;snöbyar;Y
1976-03-10 06:00:01;1976-03-11 06:00:00;1976-03-10;snöbyar;Y
1976-03-17 06:00:01;1976-03-18 06:00:00;1976-03-17;snöbyar;Y
1976-03-22 06:00:01;1976-03-23 06:00:00;1976-03-22;snöbyar;Y
1976-03-23 06:00:01;1976-03-24 06:00:00;1976-03-23;snöbyar;Y
1976-03-24 06:00:01;1976-03-25 06:00:00;1976-03-24;snöbyar;Y
1976-03-25 06:00:01;1976-03-26 06:00:00;1976-03-25;duggregn;Y
1976-03-25 06:00:01;1976-03-26 06:00:00;1976-03-25;snowfall;Y
1976-03-29 06:00:01;1976-03-30 06:00:00;1976-03-29;snöbyar;Y
1976-03-31 06:00:01;1976-04-01 06:00:00;1976-03-31;byar av snöblandat regn;Y
1976-04-05 06:00:01;1976-04-06 06:00:00;1976-04-05;byar av snöblandat regn;Y
1976-04-05 06:00:01;1976-04-06 06:00:00;1976-04-05;regnskurar;Y
1976-04-06 06:00:01;1976-04-07 06:00:00;1976-04-06;regnskurar;Y
1976-04-14 06:00:01;1976-04-15 06:00:00;1976-04-14;regnskurar;Y
1976-04-20 06:00:01;1976-04-21 06:00:00;1976-04-20;regnskurar;Y
1976-04-21 06:00:01;1976-04-22 06:00:00;1976-04-21;byar av snöblandat regn;Y
1976-04-22 06:00:01;1976-04-23 06:00:00;1976-04-22;snöhagel;Y
1976-04-22 06:00:01;1976-04-23 06:00:00;1976-04-22;byar av snöblandat regn;Y
1976-04-22 06:00:01;1976-04-23 06:00:00;1976-04-22;regnskurar;Y
1976-04-26 06:00:01;1976-04-27 06:00:00;1976-04-26;byar av snöblandat regn;Y
1976-04-26 06:00:01;1976-04-27 06:00:00;1976-04-26;snowfall;Y
1976-04-29 06:00:01;1976-04-30 06:00:00;1976-04-29;regnskurar;Y
1976-05-03 06:00:01;1976-05-04 06:00:00;1976-05-03;regnskurar;Y
1976-05-04 06:00:01;1976-05-05 06:00:00;1976-05-04;regn;Y
1976-05-05 06:00:01;1976-05-06 06:00:00;1976-05-05;regnskurar;Y
1976-05-11 06:00:01;1976-05-12 06:00:00;1976-05-11;regnskurar;Y
1976-05-13 06:00:01;1976-05-14 06:00:00;1976-05-13;regn;Y
1976-05-31 06:00:01;1976-06-01 06:00:00;1976-05-31;regnskurar;Y
1976-06-03 06:00:01;1976-06-04 06:00:00;1976-06-03;regnskurar;Y
1976-06-05 06:00:01;1976-06-06 06:00:00;1976-06-05;regnskurar;Y
1976-06-07 06:00:01;1976-06-08 06:00:00;1976-06-07;regnskurar;Y
1976-06-10 06:00:01;1976-06-11 06:00:00;1976-06-10;regnskurar;Y
1976-06-13 06:00:01;1976-06-14 06:00:00;1976-06-13;regnskurar;Y
1976-06-14 06:00:01;1976-06-15 06:00:00;1976-06-14;regnskurar;Y
1976-06-15 06:00:01;1976-06-16 06:00:00;1976-06-15;regnskurar;Y
1976-06-19 06:00:01;1976-06-20 06:00:00;1976-06-19;regnskurar;Y
1976-06-20 06:00:01;1976-06-21 06:00:00;1976-06-20;regnskurar;Y
1976-06-21 06:00:01;1976-06-22 06:00:00;1976-06-21;regnskurar;Y
1976-07-01 06:00:01;1976-07-02 06:00:00;1976-07-01;regnskurar;Y
1976-07-07 06:00:01;1976-07-08 06:00:00;1976-07-07;regnskurar;Y
1976-07-08 06:00:01;1976-07-09 06:00:00;1976-07-08;regnskurar;Y
1976-07-20 06:00:01;1976-07-21 06:00:00;1976-07-20;regnskurar;Y
1976-07-22 06:00:01;1976-07-23 06:00:00;1976-07-22;regnskurar;Y
1976-07-26 06:00:01;1976-07-27 06:00:00;1976-07-26;regnskurar;Y
1976-07-27 06:00:01;1976-07-28 06:00:00;1976-07-27;regnskurar;Y
1976-07-28 06:00:01;1976-07-29 06:00:00;1976-07-28;regnskurar;Y
1976-08-02 06:00:01;1976-08-03 06:00:00;1976-08-02;regnskurar;Y
1976-08-03 06:00:01;1976-08-04 06:00:00;1976-08-03;kornsnö;Y
1976-08-05 06:00:01;1976-08-06 06:00:00;1976-08-05;regnskurar;Y
1976-08-25 06:00:01;1976-08-26 06:00:00;1976-08-25;regnskurar;Y
1976-08-30 06:00:01;1976-08-31 06:00:00;1976-08-30;kornsnö;Y
1976-09-09 06:00:01;1976-09-10 06:00:00;1976-09-09;regnskurar;Y
1976-09-11 06:00:01;1976-09-12 06:00:00;1976-09-11;regnskurar;Y
1976-09-14 06:00:01;1976-09-15 06:00:00;1976-09-14;regnskurar;Y
1976-09-15 06:00:01;1976-09-16 06:00:00;1976-09-15;regnskurar;Y
1976-10-05 06:00:01;1976-10-06 06:00:00;1976-10-05;duggregn;Y
1976-10-06 06:00:01;1976-10-07 06:00:00;1976-10-06;regnskurar;Y
1976-10-07 06:00:01;1976-10-08 06:00:00;1976-10-07;regnskurar;Y
1976-10-12 06:00:01;1976-10-13 06:00:00;1976-10-12;duggregn;Y
1976-10-12 06:00:01;1976-10-13 06:00:00;1976-10-12;regnskurar;Y
1976-10-14 06:00:01;1976-10-15 06:00:00;1976-10-14;regnskurar;Y
1976-10-14 06:00:01;1976-10-15 06:00:00;1976-10-14;duggregn;Y
1976-10-27 06:00:01;1976-10-28 06:00:00;1976-10-27;duggregn;Y
1976-10-27 06:00:01;1976-10-28 06:00:00;1976-10-27;regnskurar;Y
1976-11-01 06:00:01;1976-11-02 06:00:00;1976-11-01;byar av snöblandat regn;Y
1976-11-02 06:00:01;1976-11-03 06:00:00;1976-11-02;regnskurar;Y
1976-11-03 06:00:01;1976-11-04 06:00:00;1976-11-03;duggregn;Y
1976-11-03 06:00:01;1976-11-04 06:00:00;1976-11-03;regnskurar;Y
1976-11-04 06:00:01;1976-11-05 06:00:00;1976-11-04;regnskurar;Y
1976-11-04 06:00:01;1976-11-05 06:00:00;1976-11-04;duggregn;Y
1976-11-08 06:00:01;1976-11-09 06:00:00;1976-11-08;regnskurar;Y
1976-11-09 06:00:01;1976-11-10 06:00:00;1976-11-09;regnskurar;Y
1976-11-10 06:00:01;1976-11-11 06:00:00;1976-11-10;duggregn;Y
1976-11-11 06:00:01;1976-11-12 06:00:00;1976-11-11;duggregn;Y
1976-11-15 06:00:01;1976-11-16 06:00:00;1976-11-15;byar av snöblandat regn;Y
1976-11-18 06:00:01;1976-11-19 06:00:00;1976-11-18;snöbyar;Y
1976-11-23 06:00:01;1976-11-24 06:00:00;1976-11-23;snöbyar;Y
1976-11-25 06:00:01;1976-11-26 06:00:00;1976-11-25;snowfall;Y
1976-11-29 06:00:01;1976-11-30 06:00:00;1976-11-29;regnskurar;Y
1976-11-30 06:00:01;1976-12-01 06:00:00;1976-11-30;regnskurar;Y
1976-12-01 06:00:01;1976-12-02 06:00:00;1976-12-01;regnskurar;Y
1976-12-01 06:00:01;1976-12-02 06:00:00;1976-12-01;byar av snöblandat regn;Y
1976-12-07 06:00:01;1976-12-08 06:00:00;1976-12-07;regnskurar;Y
1976-12-08 06:00:01;1976-12-09 06:00:00;1976-12-08;regnskurar;Y
1976-12-09 06:00:01;1976-12-10 06:00:00;1976-12-09;byar av snöblandat regn;Y
1976-12-13 06:00:01;1976-12-14 06:00:00;1976-12-13;snöbyar;Y
1976-12-14 06:00:01;1976-12-15 06:00:00;1976-12-14;snöbyar;Y
1976-12-14 06:00:01;1976-12-15 06:00:00;1976-12-14;snöhagel;Y
1976-12-15 06:00:01;1976-12-16 06:00:00;1976-12-15;snöbyar;Y
1976-12-16 06:00:01;1976-12-17 06:00:00;1976-12-16;snöbyar;Y
1976-12-22 06:00:01;1976-12-23 06:00:00;1976-12-22;snowfall;Y
1976-12-27 06:00:01;1976-12-28 06:00:00;1976-12-27;snowfall;Y
1976-12-28 06:00:01;1976-12-29 06:00:00;1976-12-28;snöbyar;Y
1976-12-29 06:00:01;1976-12-30 06:00:00;1976-12-29;snöbyar;Y
1977-01-02 06:00:01;1977-01-03 06:00:00;1977-01-02;duggregn;Y
1977-01-03 06:00:01;1977-01-04 06:00:00;1977-01-03;duggregn;Y
1977-01-09 06:00:01;1977-01-10 06:00:00;1977-01-09;snowfall;Y
1977-01-10 06:00:01;1977-01-11 06:00:00;1977-01-10;snöbyar;Y
1977-01-11 06:00:01;1977-01-12 06:00:00;1977-01-11;byar av snöblandat regn;Y
1977-01-12 06:00:01;1977-01-13 06:00:00;1977-01-12;byar av snöblandat regn;Y
1977-01-13 06:00:01;1977-01-14 06:00:00;1977-01-13;snöbyar;Y
1977-01-17 06:00:01;1977-01-18 06:00:00;1977-01-17;snöbyar;Y
1977-01-18 06:00:01;1977-01-19 06:00:00;1977-01-18;snöbyar;Y
1977-01-19 06:00:01;1977-01-20 06:00:00;1977-01-19;snöbyar;Y
1977-01-20 06:00:01;1977-01-21 06:00:00;1977-01-20;snöbyar;Y
1977-01-24 06:00:01;1977-01-25 06:00:00;1977-01-24;snöbyar;Y
1977-01-25 06:00:01;1977-01-26 06:00:00;1977-01-25;snöbyar;Y
1977-01-25 06:00:01;1977-01-26 06:00:00;1977-01-25;regnskurar;Y
1977-01-26 06:00:01;1977-01-27 06:00:00;1977-01-26;snöbyar;Y
1977-01-26 06:00:01;1977-01-27 06:00:00;1977-01-26;regnskurar;Y
1977-01-27 06:00:01;1977-01-28 06:00:00;1977-01-27;regnskurar;Y
1977-01-27 06:00:01;1977-01-28 06:00:00;1977-01-27;snöbyar;Y
1977-01-31 06:00:01;1977-02-01 06:00:00;1977-01-31;snöbyar;Y
1977-02-01 06:00:01;1977-02-02 06:00:00;1977-02-01;snöbyar;Y
1977-02-03 06:00:01;1977-02-04 06:00:00;1977-02-03;snowfall;Y
1977-02-07 06:00:01;1977-02-08 06:00:00;1977-02-07;byar av snöblandat regn;Y
1977-02-07 06:00:01;1977-02-08 06:00:00;1977-02-07;snöbyar;Y
1977-02-08 06:00:01;1977-02-09 06:00:00;1977-02-08;snöbyar;Y
1977-02-10 06:00:01;1977-02-11 06:00:00;1977-02-10;snöbyar;Y
1977-02-15 06:00:01;1977-02-16 06:00:00;1977-02-15;snowfall;Y
1977-02-17 06:00:01;1977-02-18 06:00:00;1977-02-17;snöbyar;Y
1977-02-21 06:00:01;1977-02-22 06:00:00;1977-02-21;snöbyar;Y
1977-02-23 06:00:01;1977-02-24 06:00:00;1977-02-23;snöbyar;Y
1977-02-24 06:00:01;1977-02-25 06:00:00;1977-02-24;snöbyar;Y
1977-02-27 06:00:01;1977-02-28 06:00:00;1977-02-27;snöbyar;Y
1977-02-28 06:00:01;1977-03-01 06:00:00;1977-02-28;snöbyar;Y
1977-03-03 06:00:01;1977-03-04 06:00:00;1977-03-03;snöbyar;Y
1977-03-10 06:00:01;1977-03-11 06:00:00;1977-03-10;regnskurar;Y
1977-03-14 06:00:01;1977-03-15 06:00:00;1977-03-14;duggregn;Y
1977-03-14 06:00:01;1977-03-15 06:00:00;1977-03-14;byar av snöblandat regn;Y
1977-03-15 06:00:01;1977-03-16 06:00:00;1977-03-15;regnskurar;Y
1977-03-16 06:00:01;1977-03-17 06:00:00;1977-03-16;regnskurar;Y
1977-03-17 06:00:01;1977-03-18 06:00:00;1977-03-17;regnskurar;Y
1977-03-29 06:00:01;1977-03-30 06:00:00;1977-03-29;snöbyar;Y
1977-04-05 06:00:01;1977-04-06 06:00:00;1977-04-05;byar av snöblandat regn;Y
1977-04-06 06:00:01;1977-04-07 06:00:00;1977-04-06;snöbyar;Y
1977-04-13 06:00:01;1977-04-14 06:00:00;1977-04-13;regnskurar;Y
1977-04-18 06:00:01;1977-04-19 06:00:00;1977-04-18;snöbyar;Y
1977-04-20 06:00:01;1977-04-21 06:00:00;1977-04-20;regn;Y
1977-04-21 06:00:01;1977-04-22 06:00:00;1977-04-21;regnskurar;Y
1977-04-26 06:00:01;1977-04-27 06:00:00;1977-04-26;regnskurar;Y
1977-04-27 06:00:01;1977-04-28 06:00:00;1977-04-27;småhagel;Y
1977-04-27 06:00:01;1977-04-28 06:00:00;1977-04-27;regnskurar;Y
1977-04-28 06:00:01;1977-04-29 06:00:00;1977-04-28;småhagel;Y
1977-04-28 06:00:01;1977-04-29 06:00:00;1977-04-28;regnskurar;Y
1977-05-01 06:00:01;1977-05-02 06:00:00;1977-05-01;regnskurar;Y
1977-05-09 06:00:01;1977-05-10 06:00:00;1977-05-09;regnskurar;Y
1977-05-12 06:00:01;1977-05-13 06:00:00;1977-05-12;regnskurar;Y
1977-05-30 06:00:01;1977-05-31 06:00:00;1977-05-30;snöbyar;Y
1977-05-30 06:00:01;1977-05-31 06:00:00;1977-05-30;regnskurar;Y
1977-05-30 06:00:01;1977-05-31 06:00:00;1977-05-30;småhagel;Y
1977-06-01 06:00:01;1977-06-02 06:00:00;1977-06-01;regn;Y
1977-06-07 06:00:01;1977-06-08 06:00:00;1977-06-07;regnskurar;Y
1977-06-08 06:00:01;1977-06-09 06:00:00;1977-06-08;regnskurar;Y
1977-06-15 06:00:01;1977-06-16 06:00:00;1977-06-15;regnskurar;Y
1977-06-16 06:00:01;1977-06-17 06:00:00;1977-06-16;regnskurar;Y
1977-06-27 06:00:01;1977-06-28 06:00:00;1977-06-27;kornsnö;Y
1977-06-28 06:00:01;1977-06-29 06:00:00;1977-06-28;regnskurar;Y
1977-06-29 06:00:01;1977-06-30 06:00:00;1977-06-29;regnskurar;Y
1977-06-30 06:00:01;1977-07-01 06:00:00;1977-06-30;regnskurar;Y
1977-07-03 06:00:01;1977-07-04 06:00:00;1977-07-03;regnskurar;Y
1977-07-05 06:00:01;1977-07-06 06:00:00;1977-07-05;regnskurar;Y
1977-07-05 06:00:01;1977-07-06 06:00:00;1977-07-05;duggregn;Y
1977-07-06 06:00:01;1977-07-07 06:00:00;1977-07-06;regn;Y
1977-07-06 06:00:01;1977-07-07 06:00:00;1977-07-06;duggregn;Y
1977-07-11 06:00:01;1977-07-12 06:00:00;1977-07-11;regnskurar;Y
1977-07-13 06:00:01;1977-07-14 06:00:00;1977-07-13;regn;Y
1977-07-14 06:00:01;1977-07-15 06:00:00;1977-07-14;regnskurar;Y
1977-07-17 06:00:01;1977-07-18 06:00:00;1977-07-17;regnskurar;Y
1977-07-18 06:00:01;1977-07-19 06:00:00;1977-07-18;regnskurar;Y
1977-07-19 06:00:01;1977-07-20 06:00:00;1977-07-19;regnskurar;Y
1977-07-20 06:00:01;1977-07-21 06:00:00;1977-07-20;regnskurar;Y
1977-07-21 06:00:01;1977-07-22 06:00:00;1977-07-21;regnskurar;Y
1977-08-02 06:00:01;1977-08-03 06:00:00;1977-08-02;regnskurar;Y
1977-08-03 06:00:01;1977-08-04 06:00:00;1977-08-03;regnskurar;Y
1977-08-04 06:00:01;1977-08-05 06:00:00;1977-08-04;regnskurar;Y
1977-08-10 06:00:01;1977-08-11 06:00:00;1977-08-10;regnskurar;Y
1977-08-11 06:00:01;1977-08-12 06:00:00;1977-08-11;regnskurar;Y
1977-08-14 06:00:01;1977-08-15 06:00:00;1977-08-14;regnskurar;Y
1977-08-18 06:00:01;1977-08-19 06:00:00;1977-08-18;regnskurar;Y
1977-08-23 06:00:01;1977-08-24 06:00:00;1977-08-23;regnskurar;Y
1977-08-24 06:00:01;1977-08-25 06:00:00;1977-08-24;regnskurar;Y
1977-08-25 06:00:01;1977-08-26 06:00:00;1977-08-25;regnskurar;Y
1977-08-28 06:00:01;1977-08-29 06:00:00;1977-08-28;regnskurar;Y
1977-09-02 06:00:01;1977-09-03 06:00:00;1977-09-02;regn;Y
1977-09-03 06:00:01;1977-09-04 06:00:00;1977-09-03;regn;Y
1977-09-04 06:00:01;1977-09-05 06:00:00;1977-09-04;regnskurar;Y
1977-09-05 06:00:01;1977-09-06 06:00:00;1977-09-05;regnskurar;Y
1977-09-06 06:00:01;1977-09-07 06:00:00;1977-09-06;regnskurar;Y
1977-09-11 06:00:01;1977-09-12 06:00:00;1977-09-11;regnskurar;Y
1977-09-12 06:00:01;1977-09-13 06:00:00;1977-09-12;regnskurar;Y
1977-09-14 06:00:01;1977-09-15 06:00:00;1977-09-14;regnskurar;Y
1977-09-14 06:00:01;1977-09-15 06:00:00;1977-09-14;snöhagel;Y
1977-09-15 06:00:01;1977-09-16 06:00:00;1977-09-15;regnskurar;Y
1977-09-16 06:00:01;1977-09-17 06:00:00;1977-09-16;regnskurar;Y
1977-09-28 06:00:01;1977-09-29 06:00:00;1977-09-28;regnskurar;Y
1977-09-29 06:00:01;1977-09-30 06:00:00;1977-09-29;regnskurar;Y
1977-09-30 06:00:01;1977-10-01 06:00:00;1977-09-30;regnskurar;Y
1977-10-02 06:00:01;1977-10-03 06:00:00;1977-10-02;regnskurar;Y
1977-10-04 06:00:01;1977-10-05 06:00:00;1977-10-04;regnskurar;Y
1977-10-05 06:00:01;1977-10-06 06:00:00;1977-10-05;regnskurar;Y
1977-10-09 06:00:01;1977-10-10 06:00:00;1977-10-09;regn;Y
1977-10-10 06:00:01;1977-10-11 06:00:00;1977-10-10;duggregn;Y
1977-10-10 06:00:01;1977-10-11 06:00:00;1977-10-10;regnskurar;Y
1977-10-11 06:00:01;1977-10-12 06:00:00;1977-10-11;duggregn;Y
1977-10-11 06:00:01;1977-10-12 06:00:00;1977-10-11;regnskurar;Y
1977-10-12 06:00:01;1977-10-13 06:00:00;1977-10-12;regn;Y
1977-10-16 06:00:01;1977-10-17 06:00:00;1977-10-16;regn;Y
1977-10-20 06:00:01;1977-10-21 06:00:00;1977-10-20;duggregn;Y
1977-10-23 06:00:01;1977-10-24 06:00:00;1977-10-23;regnskurar;Y
1977-10-23 06:00:01;1977-10-24 06:00:00;1977-10-23;duggregn;Y
1977-10-24 06:00:01;1977-10-25 06:00:00;1977-10-24;regnskurar;Y
1977-10-25 06:00:01;1977-10-26 06:00:00;1977-10-25;regn;Y
1977-10-30 06:00:01;1977-10-31 06:00:00;1977-10-30;regn;Y
1977-11-01 06:00:01;1977-11-02 06:00:00;1977-11-01;regnskurar;Y
1977-11-01 06:00:01;1977-11-02 06:00:00;1977-11-01;duggregn;Y
1977-11-02 06:00:01;1977-11-03 06:00:00;1977-11-02;duggregn;Y
1977-11-02 06:00:01;1977-11-03 06:00:00;1977-11-02;regnskurar;Y
1977-11-03 06:00:01;1977-11-04 06:00:00;1977-11-03;kornsnö;Y
1977-11-03 06:00:01;1977-11-04 06:00:00;1977-11-03;duggregn;Y
1977-11-06 06:00:01;1977-11-07 06:00:00;1977-11-06;regn;Y
1977-11-08 06:00:01;1977-11-09 06:00:00;1977-11-08;regn;Y
1977-11-10 06:00:01;1977-11-11 06:00:00;1977-11-10;duggregn;Y
1977-11-10 06:00:01;1977-11-11 06:00:00;1977-11-10;regn;Y
1977-11-13 06:00:01;1977-11-14 06:00:00;1977-11-13;regnskurar;Y
1977-11-13 06:00:01;1977-11-14 06:00:00;1977-11-13;regn;Y
1977-11-14 06:00:01;1977-11-15 06:00:00;1977-11-14;regnskurar;Y
1977-11-15 06:00:01;1977-11-16 06:00:00;1977-11-15;regnskurar;Y
1977-11-20 06:00:01;1977-11-21 06:00:00;1977-11-20;regn;Y
1977-11-20 06:00:01;1977-11-21 06:00:00;1977-11-20;snowfall;Y
1977-11-21 06:00:01;1977-11-22 06:00:00;1977-11-21;regn;Y
1977-11-21 06:00:01;1977-11-22 06:00:00;1977-11-21;snöblandat regn;Y
1977-11-22 06:00:01;1977-11-23 06:00:00;1977-11-22;snowfall;Y
1977-11-23 06:00:01;1977-11-24 06:00:00;1977-11-23;regn;Y
1977-11-24 06:00:01;1977-11-25 06:00:00;1977-11-24;regnskurar;Y
1977-11-29 06:00:01;1977-11-30 06:00:00;1977-11-29;snöblandat regn;Y
1977-12-05 06:00:01;1977-12-06 06:00:00;1977-12-05;snöbyar;Y
1977-12-06 06:00:01;1977-12-07 06:00:00;1977-12-06;snowfall;Y
1977-12-07 06:00:01;1977-12-08 06:00:00;1977-12-07;snowfall;Y
1977-12-12 06:00:01;1977-12-13 06:00:00;1977-12-12;snöblandat regn;Y
1977-12-13 06:00:01;1977-12-14 06:00:00;1977-12-13;regn;Y
1977-12-15 06:00:01;1977-12-16 06:00:00;1977-12-15;duggregn;Y
1977-12-15 06:00:01;1977-12-16 06:00:00;1977-12-15;regnskurar;Y
1977-12-26 06:00:01;1977-12-27 06:00:00;1977-12-26;regnskurar;Y
1977-12-27 06:00:01;1977-12-28 06:00:00;1977-12-27;regnskurar;Y
1977-12-29 06:00:01;1977-12-30 06:00:00;1977-12-29;snowfall;Y
1977-12-31 06:00:01;1978-01-01 06:00:00;1977-12-31;snöbyar;Y
1978-01-01 06:00:01;1978-01-02 06:00:00;1978-01-01;snowfall;Y
1978-01-01 06:00:01;1978-01-02 06:00:00;1978-01-01;byar av snöblandat regn;Y
1978-01-04 06:00:01;1978-01-05 06:00:00;1978-01-04;snöbyar;Y
1978-01-05 06:00:01;1978-01-06 06:00:00;1978-01-05;snowfall;Y
1978-01-09 06:00:01;1978-01-10 06:00:00;1978-01-09;byar av snöblandat regn;Y
1978-01-09 06:00:01;1978-01-10 06:00:00;1978-01-09;snowfall;Y
1978-01-10 06:00:01;1978-01-11 06:00:00;1978-01-10;byar av snöblandat regn;Y
1978-01-13 06:00:01;1978-01-14 06:00:00;1978-01-13;snöbyar;Y
1978-01-13 06:00:01;1978-01-14 06:00:00;1978-01-13;byar av snöblandat regn;Y
1978-01-19 06:00:01;1978-01-20 06:00:00;1978-01-19;byar av snöblandat regn;Y
1978-01-19 06:00:01;1978-01-20 06:00:00;1978-01-19;snowfall;Y
1978-01-23 06:00:01;1978-01-24 06:00:00;1978-01-23;snowfall;Y
1978-01-23 06:00:01;1978-01-24 06:00:00;1978-01-23;byar av snöblandat regn;Y
1978-01-24 06:00:01;1978-01-25 06:00:00;1978-01-24;snöbyar;Y
1978-01-24 06:00:01;1978-01-25 06:00:00;1978-01-24;duggregn;Y
1978-01-25 06:00:01;1978-01-26 06:00:00;1978-01-25;snowfall;Y
1978-01-26 06:00:01;1978-01-27 06:00:00;1978-01-26;snowfall;Y
1978-01-28 06:00:01;1978-01-29 06:00:00;1978-01-28;snowfall;Y
1978-01-29 06:00:01;1978-01-30 06:00:00;1978-01-29;snowfall;Y
1978-01-30 06:00:01;1978-01-31 06:00:00;1978-01-30;byar av snöblandat regn;Y
1978-01-31 06:00:01;1978-02-01 06:00:00;1978-01-31;snöblandat regn;Y
1978-01-31 06:00:01;1978-02-01 06:00:00;1978-01-31;snowfall;Y
1978-02-01 06:00:01;1978-02-02 06:00:00;1978-02-01;duggregn;Y
1978-02-01 06:00:01;1978-02-02 06:00:00;1978-02-01;snöbyar;Y
1978-02-02 06:00:01;1978-02-03 06:00:00;1978-02-02;snöbyar;Y
1978-02-02 06:00:01;1978-02-03 06:00:00;1978-02-02;duggregn;Y
1978-02-05 06:00:01;1978-02-06 06:00:00;1978-02-05;snowfall;Y
1978-02-06 06:00:01;1978-02-07 06:00:00;1978-02-06;snowfall;Y
1978-02-07 06:00:01;1978-02-08 06:00:00;1978-02-07;snöbyar;Y
1978-02-08 06:00:01;1978-02-09 06:00:00;1978-02-08;snowfall;Y
1978-02-12 06:00:01;1978-02-13 06:00:00;1978-02-12;snöbyar;Y
1978-02-12 06:00:01;1978-02-13 06:00:00;1978-02-12;duggregn;Y
1978-02-13 06:00:01;1978-02-14 06:00:00;1978-02-13;snöbyar;Y
1978-02-13 06:00:01;1978-02-14 06:00:00;1978-02-13;duggregn;Y
1978-02-14 06:00:01;1978-02-15 06:00:00;1978-02-14;snöbyar;Y
1978-02-19 06:00:01;1978-02-20 06:00:00;1978-02-19;snöbyar;Y
1978-02-27 06:00:01;1978-02-28 06:00:00;1978-02-27;duggregn;Y
1978-02-28 06:00:01;1978-03-01 06:00:00;1978-02-28;duggregn;Y
1978-03-01 06:00:01;1978-03-02 06:00:00;1978-03-01;duggregn;Y
1978-03-02 06:00:01;1978-03-03 06:00:00;1978-03-02;snöbyar;Y
1978-03-06 06:00:01;1978-03-07 06:00:00;1978-03-06;snowfall;Y
1978-03-07 06:00:01;1978-03-08 06:00:00;1978-03-07;kornsnö;Y
1978-03-07 06:00:01;1978-03-08 06:00:00;1978-03-07;snowfall;Y
1978-03-08 06:00:01;1978-03-09 06:00:00;1978-03-08;snöbyar;Y
1978-03-09 06:00:01;1978-03-10 06:00:00;1978-03-09;snöblandat regn;Y
1978-03-13 06:00:01;1978-03-14 06:00:00;1978-03-13;snöblandat regn;Y
1978-03-14 06:00:01;1978-03-15 06:00:00;1978-03-14;snowfall;Y
